ID,DLC,Timestamp,Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7
307,4,920,0,0,0,0,4,0,0,0
308,4,920,0,0,0,0,4,0,0,0
309,1,920,0,0,0,0,4,0,0,0
397,1,921,0,0,0,0,236,202,0,36
399,2,921,0,0,0,0,4,0,0,0
305,5,921,0,0,0,0,0,0,0,0
417,4,921,0,0,0,0,4,0,0,0
418,4,922,0,0,0,0,4,0,0,0
419,5,922,41,147,143,0,1,0,0,0
420,1,922,0,147,143,0,1,0,0,0
491,1,922,0,147,143,0,1,0,0,0
493,2,922,0,0,143,0,4,0,0,0
501,1,922,0,0,143,0,4,0,0,0
551,2,922,0,0,143,0,4,0,0,0
111,1,927,56,0,143,0,236,202,0,36
112,1,927,0,0,143,0,4,0,0,0
305,5,929,0,0,0,0,0,202,0,36
111,1,937,56,0,0,0,236,202,0,36
112,1,937,0,0,0,0,4,0,0,0
305,5,939,0,0,0,0,0,202,0,36
111,1,947,56,0,0,0,236,202,0,36
112,1,947,0,0,0,0,4,0,0,0
305,5,949,0,0,0,0,0,202,0,36
111,1,957,56,0,0,0,236,202,0,36
112,1,957,0,0,0,0,4,0,0,0
305,5,959,0,0,0,0,0,202,0,36
111,1,967,56,0,0,0,236,202,0,36
112,1,967,0,0,0,0,4,0,0,0
305,5,969,0,0,0,0,0,202,0,36
111,1,977,56,0,0,0,236,202,0,36
112,1,977,0,0,0,0,4,0,0,0
305,5,979,0,0,0,0,0,202,0,36
100,1,985,11,0,0,0,236,202,0,36
120,5,985,0,0,0,0,0,0,0,0
121,4,986,0,0,0,0,4,0,0,0
122,2,986,244,1,0,0,4,0,0,0
123,4,986,0,0,0,0,4,0,0,0
130,8,987,167,66,0,48,245,159,134,1
131,3,987,0,0,0,48,4,0,0,0
132,3,987,224,230,11,48,4,0,0,0
133,8,988,232,163,143,62,250,232,163,15
140,5,988,129,28,201,14,1,0,0,0
141,6,988,0,0,0,0,0,0,0,0
142,4,988,0,0,0,0,4,0,0,0
143,1,988,0,0,0,0,4,0,0,0
151,3,989,44,8,0,1,0,0,0,0
305,5,989,0,0,0,0,0,202,0,36
153,8,989,64,130,0,0,2,0,0,0
111,1,989,56,130,0,0,4,0,0,0
112,1,989,0,130,0,0,4,0,0,0
111,1,997,56,130,0,0,236,202,0,36
112,1,997,0,130,0,0,4,0,0,0
305,5,999,0,0,0,0,0,202,0,36
111,1,1007,56,0,0,0,236,202,0,36
112,1,1007,0,0,0,0,4,0,0,0
305,5,1009,0,0,0,0,0,202,0,36
111,1,1017,56,0,0,0,236,202,0,36
112,1,1017,0,0,0,0,4,0,0,0
502,1,1020,1,0,0,0,4,0,0,0
503,1,1020,0,0,0,0,4,0,0,0
504,1,1020,6,0,0,0,4,0,0,0
415,1,1020,1,0,0,0,4,0,0,0
300,1,1021,1,0,0,0,236,202,0,36
302,5,1021,41,147,143,0,1,0,0,0
303,2,1021,89,4,143,0,4,0,0,0
304,3,1021,0,0,0,0,4,0,0,0
306,4,1022,7,0,0,0,4,0,0,0
307,4,1022,0,0,0,0,4,0,0,0
308,4,1022,0,0,0,0,4,0,0,0
309,1,1022,0,0,0,0,4,0,0,0
397,1,1022,0,0,0,0,4,0,0,0
399,2,1022,0,0,0,0,4,0,0,0
305,5,1022,0,0,0,0,0,0,0,0
301,3,1023,0,0,0,0,4,0,0,0
396,3,1023,0,204,3,0,4,0,0,0
398,8,1023,0,0,0,73,130,36,9,0
416,7,1023,0,0,0,0,0,0,0,0
417,4,1023,0,0,0,0,4,0,0,0
418,4,1024,0,0,0,0,4,0,0,0
419,5,1024,41,147,143,0,1,0,0,0
420,1,1024,0,147,143,0,4,0,0,0
491,1,1024,0,147,143,0,4,0,0,0
493,2,1024,0,0,143,0,4,0,0,0
414,3,1024,0,0,0,0,4,0,0,0
490,3,1024,0,135,1,0,4,0,0,0
492,7,1025,0,0,0,73,0,0,0,36
506,5,1025,41,147,143,0,1,0,0,0
507,1,1025,0,147,143,0,4,0,0,0
501,1,1025,0,147,143,0,4,0,0,0
551,2,1025,0,0,143,0,4,0,0,0
505,3,1025,0,0,0,0,4,0,0,0
500,1,1026,0,0,0,0,4,0,0,0
550,3,1026,0,0,0,0,4,0,0,0
111,1,1027,56,0,0,0,236,202,0,36
112,1,1027,0,0,0,0,4,0,0,0
305,5,1029,0,0,0,0,0,202,0,36
111,1,1037,56,0,0,0,236,202,0,36
112,1,1037,0,0,0,0,4,0,0,0
305,5,1039,0,0,0,0,0,202,0,36
111,1,1047,56,0,0,0,236,202,0,36
112,1,1047,0,0,0,0,4,0,0,0
305,5,1049,0,0,0,0,0,202,0,36
111,1,1057,56,0,0,0,236,202,0,36
112,1,1057,0,0,0,0,4,0,0,0
305,5,1059,0,0,0,0,0,202,0,36
111,1,1067,56,0,0,0,236,202,0,36
112,1,1067,0,0,0,0,4,0,0,0
305,5,1069,0,0,0,0,0,202,0,36
111,1,1077,56,0,0,0,236,202,0,36
112,1,1077,0,0,0,0,4,0,0,0
305,5,1079,0,0,0,0,0,202,0,36
100,1,1085,11,0,0,0,236,202,0,36
120,5,1085,0,0,0,0,0,0,0,0
121,4,1086,0,0,0,0,4,0,0,0
122,2,1086,244,1,0,0,4,0,0,0
123,4,1086,0,0,0,0,4,0,0,0
305,5,1089,0,0,0,0,0,202,0,36
130,8,1090,11,19,0,48,245,159,134,1
131,3,1091,0,0,0,48,236,202,0,36
132,3,1091,224,230,11,48,4,0,0,0
133,8,1091,232,163,143,62,250,232,163,15
140,5,1092,129,28,201,14,1,0,0,0
141,6,1092,0,0,0,0,0,0,0,0
142,4,1092,0,0,0,0,4,0,0,0
143,1,1092,0,0,0,0,4,0,0,0
151,3,1092,44,8,0,0,4,0,0,0
153,8,1092,64,130,0,0,2,0,0,0
111,1,1093,56,130,0,0,4,0,0,0
112,1,1093,0,130,0,0,4,0,0,0
104,5,1093,0,0,0,0,0,0,0,0
105,4,1093,254,3,0,0,0,0,0,0
106,8,1093,0,0,0,0,0,0,0,0
110,1,1093,0,0,0,0,0,0,0,0
144,3,1094,101,0,1,0,4,0,0,0
150,1,1094,0,0,1,0,4,0,0,0
152,3,1094,0,0,0,0,4,0,0,0
111,1,1097,56,0,0,0,236,202,0,36
112,1,1097,0,0,0,0,4,0,0,0
305,5,1099,0,0,0,0,0,202,0,36
111,1,1107,56,0,0,0,236,202,0,36
112,1,1107,0,0,0,0,4,0,0,0
305,5,1109,0,0,0,0,0,202,0,36
111,1,1117,56,0,0,0,236,202,0,36
112,1,1117,0,0,0,0,4,0,0,0
502,1,1118,1,0,0,0,4,0,0,0
503,1,1118,0,0,0,0,4,0,0,0
504,1,1118,6,0,0,0,4,0,0,0
506,5,1118,41,147,143,0,1,0,0,0
507,1,1118,0,147,143,0,4,0,0,0
415,1,1119,1,147,143,0,4,0,0,0
416,7,1119,0,0,0,0,0,0,0,0
300,1,1119,1,0,0,0,4,0,0,0
302,5,1119,41,147,143,0,1,0,0,0
303,2,1119,89,4,143,0,4,0,0,0
304,3,1119,0,0,0,0,4,0,0,0
306,4,1120,8,0,0,0,4,0,0,0
307,4,1120,0,0,0,0,4,0,0,0
308,4,1120,0,0,0,0,4,0,0,0
309,1,1120,0,0,0,0,4,0,0,0
397,1,1121,0,0,0,0,236,202,0,36
399,2,1121,0,0,0,0,4,0,0,0
305,5,1121,0,0,0,0,0,0,0,0
417,4,1121,0,0,0,0,4,0,0,0
418,4,1122,0,0,0,0,4,0,0,0
419,5,1122,41,147,143,0,1,0,0,0
420,1,1122,0,147,143,0,1,0,0,0
491,1,1122,0,147,143,0,1,0,0,0
493,2,1122,0,0,143,0,4,0,0,0
501,1,1122,0,0,143,0,4,0,0,0
551,2,1122,0,0,143,0,4,0,0,0
111,1,1127,56,0,143,0,236,202,0,36
112,1,1127,0,0,143,0,4,0,0,0
305,5,1129,0,0,0,0,0,202,0,36
111,1,1137,56,0,0,0,236,202,0,36
112,1,1137,0,0,0,0,4,0,0,0
305,5,1139,0,0,0,0,0,202,0,36
111,1,1147,56,0,0,0,236,202,0,36
112,1,1147,0,0,0,0,4,0,0,0
305,5,1149,0,0,0,0,0,202,0,36
111,1,1157,56,0,0,0,236,202,0,36
112,1,1157,0,0,0,0,4,0,0,0
305,5,1159,0,0,0,0,0,202,0,36
111,1,1167,56,0,0,0,236,202,0,36
112,1,1167,0,0,0,0,4,0,0,0
305,5,1169,0,0,0,0,0,202,0,36
111,1,1177,56,0,0,0,236,202,0,36
112,1,1177,0,0,0,0,4,0,0,0
305,5,1179,0,0,0,0,0,202,0,36
100,1,1185,11,0,0,0,236,202,0,36
120,5,1185,0,0,0,0,0,0,0,0
121,4,1186,0,0,0,0,4,0,0,0
122,2,1186,244,1,0,0,4,0,0,0
123,4,1186,0,0,0,0,4,0,0,0
130,8,1187,68,114,0,48,245,159,134,1
131,3,1187,0,0,0,48,4,0,0,0
132,3,1187,224,230,11,48,4,0,0,0
133,8,1188,232,163,143,62,250,232,163,15
140,5,1188,129,28,201,14,1,232,163,15
141,6,1188,0,0,0,0,0,0,0,0
142,4,1188,0,0,0,0,4,0,0,0
143,1,1188,0,0,0,0,4,0,0,0
151,3,1188,44,8,0,0,4,0,0,0
305,5,1189,0,0,0,0,0,0,0,0
153,8,1189,64,130,0,0,2,0,0,0
111,1,1189,56,130,0,0,4,0,0,0
112,1,1189,0,130,0,0,4,0,0,0
111,1,1197,56,130,0,0,236,202,0,36
112,1,1197,0,130,0,0,4,0,0,0
305,5,1199,0,0,0,0,0,202,0,36
111,1,1207,56,0,0,0,236,202,0,36
112,1,1207,0,0,0,0,4,0,0,0
305,5,1209,0,0,0,0,0,202,0,36
111,1,1217,56,0,0,0,236,202,0,36
112,1,1217,0,0,0,0,4,0,0,0
502,1,1218,1,0,0,0,4,0,0,0
503,1,1218,0,0,0,0,4,0,0,0
504,1,1218,6,0,0,0,4,0,0,0
506,5,1218,41,147,143,0,1,0,0,0
507,1,1218,0,147,143,0,4,0,0,0
415,1,1219,1,147,143,0,4,0,0,0
416,7,1219,0,0,0,0,0,0,0,0
300,1,1219,1,0,0,0,4,0,0,0
302,5,1219,41,147,143,0,1,0,0,0
303,2,1219,91,4,143,0,1,0,0,0
304,3,1219,0,0,0,0,4,0,0,0
306,4,1220,7,0,0,0,4,0,0,0
307,4,1220,0,0,0,0,4,0,0,0
308,4,1220,0,0,0,0,4,0,0,0
309,1,1220,0,0,0,0,4,0,0,0
397,1,1221,0,0,0,0,236,202,0,36
399,2,1221,0,0,0,0,4,0,0,0
305,5,1221,0,0,0,0,0,0,0,0
417,4,1221,0,0,0,0,4,0,0,0
418,4,1222,0,0,0,0,4,0,0,0
419,5,1222,41,147,143,0,1,0,0,0
420,1,1222,0,147,143,0,4,0,0,0
491,1,1222,0,147,143,0,4,0,0,0
493,2,1222,0,0,143,0,4,0,0,0
501,1,1222,0,0,143,0,4,0,0,0
551,2,1222,0,0,143,0,4,0,0,0
111,1,1227,56,0,143,0,236,202,0,36
112,1,1227,0,0,143,0,4,0,0,0
305,5,1229,0,0,0,0,0,202,0,36
111,1,1237,56,0,0,0,236,202,0,36
112,1,1237,0,0,0,0,4,0,0,0
305,5,1239,0,0,0,0,0,202,0,36
111,1,1247,56,0,0,0,236,202,0,36
112,1,1247,0,0,0,0,4,0,0,0
305,5,1249,0,0,0,0,0,202,0,36
111,1,1257,56,0,0,0,236,202,0,36
112,1,1257,0,0,0,0,4,0,0,0
305,5,1259,0,0,0,0,0,202,0,36
111,1,1267,56,0,0,0,236,202,0,36
112,1,1267,0,0,0,0,4,0,0,0
305,5,1269,0,0,0,0,0,202,0,36
111,1,1277,56,0,0,0,236,202,0,36
112,1,1277,0,0,0,0,4,0,0,0
305,5,1279,0,0,0,0,0,202,0,36
100,1,1285,11,0,0,0,236,202,0,36
120,5,1285,0,0,0,0,0,0,0,0
121,4,1286,0,0,0,0,4,0,0,0
122,2,1286,244,1,0,0,4,0,0,0
123,4,1286,0,0,0,0,4,0,0,0
130,8,1287,213,142,0,48,245,159,134,1
131,3,1287,0,0,0,48,4,0,0,0
132,3,1287,224,230,11,48,4,0,0,0
133,8,1288,232,163,143,62,250,232,163,15
140,5,1288,129,28,201,14,1,0,0,0
141,6,1288,0,0,0,0,0,0,0,0
142,4,1288,0,0,0,0,4,0,0,0
143,1,1288,0,0,0,0,4,0,0,0
151,3,1288,44,8,0,0,4,0,0,0
305,5,1289,0,0,0,0,0,0,0,0
153,8,1289,64,130,0,0,2,0,0,0
111,1,1289,56,130,0,0,4,0,0,0
112,1,1289,0,130,0,0,4,0,0,0
111,1,1297,56,130,0,0,236,202,0,36
112,1,1297,0,130,0,0,4,0,0,0
305,5,1299,0,0,0,0,0,202,0,36
111,1,1307,56,0,0,0,236,202,0,36
112,1,1307,0,0,0,0,4,0,0,0
305,5,1309,0,0,0,0,0,202,0,36
111,1,1317,56,0,0,0,236,202,0,36
112,1,1317,0,0,0,0,4,0,0,0
502,1,1318,1,0,0,0,4,0,0,0
503,1,1318,0,0,0,0,4,0,0,0
504,1,1318,6,0,0,0,4,0,0,0
506,5,1318,41,147,143,0,1,0,0,0
507,1,1318,0,147,143,0,1,0,0,0
415,1,1319,1,147,143,0,4,0,0,0
416,7,1319,0,0,0,0,0,0,0,0
300,1,1319,1,0,0,0,0,0,0,0
302,5,1319,41,147,143,0,1,0,0,0
303,2,1319,89,4,143,0,1,0,0,0
304,3,1319,0,0,0,0,4,0,0,0
306,4,1320,8,0,0,0,4,0,0,0
307,4,1320,0,0,0,0,4,0,0,0
308,4,1320,0,0,0,0,4,0,0,0
309,1,1320,0,0,0,0,4,0,0,0
397,1,1321,0,0,0,0,236,202,0,36
399,2,1321,0,0,0,0,4,0,0,0
305,5,1321,0,0,0,0,0,0,0,0
417,4,1321,0,0,0,0,4,0,0,0
418,4,1322,0,0,0,0,4,0,0,0
419,5,1322,41,147,143,0,1,0,0,0
420,1,1322,0,147,143,0,4,0,0,0
491,1,1322,0,147,143,0,4,0,0,0
493,2,1322,0,0,143,0,4,0,0,0
501,1,1322,0,0,143,0,4,0,0,0
551,2,1322,0,0,143,0,4,0,0,0
111,1,1327,56,0,143,0,236,202,0,36
112,1,1327,0,0,143,0,4,0,0,0
305,5,1329,0,0,0,0,0,202,0,36
111,1,1337,56,0,0,0,236,202,0,36
112,1,1337,0,0,0,0,4,0,0,0
305,5,1339,0,0,0,0,0,202,0,36
111,1,1347,56,0,0,0,236,202,0,36
112,1,1347,0,0,0,0,4,0,0,0
305,5,1349,0,0,0,0,0,202,0,36
111,1,1357,56,0,0,0,236,202,0,36
112,1,1357,0,0,0,0,4,0,0,0
305,5,1359,0,0,0,0,0,202,0,36
111,1,1367,56,0,0,0,236,202,0,36
112,1,1367,0,0,0,0,4,0,0,0
305,5,1369,0,0,0,0,0,202,0,36
111,1,1377,56,0,0,0,236,202,0,36
112,1,1377,0,0,0,0,4,0,0,0
305,5,1379,0,0,0,0,0,202,0,36
100,1,1385,11,0,0,0,236,202,0,36
120,5,1385,0,0,0,0,0,0,0,0
121,4,1386,0,0,0,0,4,0,0,0
122,2,1386,244,1,0,0,4,0,0,0
123,4,1386,0,0,0,0,4,0,0,0
130,8,1387,11,19,0,48,245,159,134,1
131,3,1387,0,0,0,48,4,0,0,0
132,3,1387,224,230,11,48,4,0,0,0
133,8,1388,232,163,143,62,250,232,163,15
140,5,1388,129,28,201,14,1,0,0,0
141,6,1388,0,0,0,0,0,0,0,0
142,4,1388,0,0,0,0,4,0,0,0
143,1,1388,0,0,0,0,4,0,0,0
151,3,1388,44,8,0,0,4,0,0,0
305,5,1389,0,0,0,0,0,0,0,0
153,8,1389,64,130,0,0,2,0,0,0
111,1,1389,56,130,0,0,4,0,0,0
112,1,1389,0,130,0,0,4,0,0,0
111,1,1397,56,130,0,0,236,202,0,36
112,1,1397,0,130,0,0,4,0,0,0
305,5,1399,0,0,0,0,0,202,0,36
111,1,1407,56,0,0,0,236,202,0,36
112,1,1407,0,0,0,0,4,0,0,0
305,5,1409,0,0,0,0,0,202,0,36
111,1,1417,56,0,0,0,236,202,0,36
112,1,1417,0,0,0,0,4,0,0,0
502,1,1418,1,0,0,0,4,0,0,0
503,1,1418,0,0,0,0,4,0,0,0
504,1,1418,6,0,0,0,4,0,0,0
506,5,1418,41,147,143,0,1,0,0,0
507,1,1418,0,147,143,0,4,0,0,0
415,1,1419,1,147,143,0,4,0,0,0
416,7,1419,0,0,0,0,0,0,0,0
300,1,1419,1,0,0,0,4,0,0,0
302,5,1419,41,147,143,0,1,0,0,0
303,2,1419,90,4,143,0,4,0,0,0
304,3,1419,0,0,0,0,4,0,0,0
306,4,1420,8,0,0,0,4,0,0,0
307,4,1420,0,0,0,0,4,0,0,0
308,4,1420,0,0,0,0,4,0,0,0
309,1,1420,0,0,0,0,4,0,0,0
397,1,1421,0,0,0,0,236,202,0,36
399,2,1421,0,0,0,0,4,0,0,0
305,5,1421,0,0,0,0,0,0,0,0
417,4,1421,0,0,0,0,4,0,0,0
418,4,1422,0,0,0,0,4,0,0,0
419,5,1422,41,147,143,0,1,0,0,0
420,1,1422,0,147,143,0,4,0,0,0
491,1,1422,0,147,143,0,4,0,0,0
493,2,1422,0,0,143,0,4,0,0,0
501,1,1422,0,0,143,0,4,0,0,0
551,2,1422,0,0,143,0,4,0,0,0
111,1,1427,56,0,143,0,236,202,0,36
112,1,1427,0,0,143,0,4,0,0,0
305,5,1429,0,0,0,0,0,202,0,36
111,1,1437,56,0,0,0,236,202,0,36
112,1,1437,0,0,0,0,4,0,0,0
305,5,1439,0,0,0,0,0,202,0,36
111,1,1447,56,0,0,0,236,202,0,36
112,1,1447,0,0,0,0,4,0,0,0
305,5,1449,0,0,0,0,0,202,0,36
111,1,1457,56,0,0,0,236,202,0,36
112,1,1457,0,0,0,0,4,0,0,0
305,5,1459,0,0,0,0,0,202,0,36
111,1,1467,56,0,0,0,236,202,0,36
112,1,1467,0,0,0,0,4,0,0,0
305,5,1469,0,0,0,0,0,202,0,36
111,1,1477,56,0,0,0,236,202,0,36
112,1,1477,0,0,0,0,4,0,0,0
305,5,1479,0,0,0,0,0,202,0,36
100,1,1485,11,0,0,0,236,202,0,36
120,5,1485,0,0,0,0,0,0,0,0
121,4,1486,0,0,0,0,4,0,0,0
122,2,1486,244,1,0,0,4,0,0,0
123,4,1486,0,0,0,0,4,0,0,0
130,8,1487,0,0,0,48,117,0,0,0
131,3,1487,0,0,0,48,4,0,0,0
132,3,1487,224,230,11,48,4,0,0,0
133,8,1488,232,163,143,62,250,232,163,15
140,5,1488,129,28,201,14,1,232,163,15
141,6,1488,0,0,0,0,0,0,163,15
142,4,1488,0,0,0,0,0,0,163,15
143,1,1488,0,0,0,0,0,0,163,15
151,3,1489,44,8,0,36,191,102,2,8
305,5,1489,0,0,0,0,0,0,0,0
153,8,1489,64,130,0,0,2,0,0,0
111,1,1489,56,130,0,0,2,0,0,0
112,1,1489,0,130,0,0,4,0,0,0
111,1,1497,56,130,0,0,236,202,0,36
112,1,1497,0,130,0,0,4,0,0,0
305,5,1499,0,0,0,0,0,202,0,36
111,1,1507,56,0,0,0,236,202,0,36
112,1,1507,0,0,0,0,4,0,0,0
305,5,1509,0,0,0,0,0,202,0,36
111,1,1517,56,0,0,0,236,202,0,36
112,1,1517,0,0,0,0,4,0,0,0
502,1,1518,1,0,0,0,4,0,0,0
503,1,1518,0,0,0,0,4,0,0,0
504,1,1518,6,0,0,0,4,0,0,0
506,5,1518,41,147,143,0,1,0,0,0
507,1,1518,0,147,143,0,4,0,0,0
415,1,1519,1,147,143,0,4,0,0,0
416,7,1519,0,0,0,0,0,0,0,0
300,1,1519,1,0,0,0,4,0,0,0
302,5,1519,41,147,143,0,1,0,0,0
303,2,1519,89,4,143,0,4,0,0,0
304,3,1519,0,0,0,0,4,0,0,0
306,4,1520,7,0,0,0,4,0,0,0
307,4,1520,0,0,0,0,4,0,0,0
308,4,1520,0,0,0,0,4,0,0,0
309,1,1520,0,0,0,0,4,0,0,0
397,1,1521,0,0,0,0,236,202,0,36
399,2,1521,0,0,0,0,4,0,0,0
305,5,1521,0,0,0,0,0,0,0,0
417,4,1521,0,0,0,0,4,0,0,0
418,4,1522,0,0,0,0,4,0,0,0
419,5,1522,41,147,143,0,1,0,0,0
420,1,1522,0,147,143,0,1,0,0,0
491,1,1522,0,147,143,0,1,0,0,0
493,2,1522,0,0,143,0,4,0,0,0
501,1,1522,0,0,143,0,4,0,0,0
551,2,1522,0,0,143,0,4,0,0,0
111,1,1527,56,0,143,0,236,202,0,36
112,1,1527,0,0,143,0,4,0,0,0
305,5,1529,0,0,0,0,0,202,0,36
111,1,1537,56,0,0,0,236,202,0,36
112,1,1537,0,0,0,0,4,0,0,0
305,5,1539,0,0,0,0,0,202,0,36
111,1,1547,56,0,0,0,236,202,0,36
112,1,1547,0,0,0,0,4,0,0,0
305,5,1549,0,0,0,0,0,202,0,36
111,1,1557,56,0,0,0,236,202,0,36
112,1,1557,0,0,0,0,4,0,0,0
305,5,1559,0,0,0,0,0,202,0,36
111,1,1567,56,0,0,0,236,202,0,36
112,1,1567,0,0,0,0,4,0,0,0
305,5,1569,0,0,0,0,0,202,0,36
111,1,1577,56,0,0,0,236,202,0,36
112,1,1577,0,0,0,0,4,0,0,0
305,5,1579,0,0,0,0,0,202,0,36
100,1,1585,11,0,0,0,236,202,0,36
120,5,1585,0,0,0,0,0,0,0,0
121,4,1586,0,0,0,0,4,0,0,0
122,2,1586,244,1,0,0,4,0,0,0
123,4,1586,0,0,0,0,4,0,0,0
130,8,1587,0,0,0,48,117,0,0,0
131,3,1587,0,0,0,48,4,0,0,0
132,3,1587,224,230,11,48,4,0,0,0
133,8,1588,232,163,143,62,250,232,163,15
140,5,1588,129,28,201,14,1,232,163,15
141,6,1588,0,0,0,0,0,0,163,15
142,4,1588,0,0,0,0,0,0,163,15
143,1,1588,0,0,0,0,4,0,0,0
151,3,1589,44,8,0,36,191,102,2,8
305,5,1589,0,0,0,0,0,0,0,0
153,8,1589,64,130,0,0,2,0,0,0
111,1,1589,56,130,0,0,4,0,0,0
112,1,1589,0,130,0,0,4,0,0,0
111,1,1597,56,130,0,0,236,202,0,36
112,1,1597,0,130,0,0,4,0,0,0
305,5,1599,0,0,0,0,0,202,0,36
111,1,1607,56,0,0,0,236,202,0,36
112,1,1607,0,0,0,0,4,0,0,0
305,5,1609,0,0,0,0,0,202,0,36
111,1,1617,56,0,0,0,236,202,0,36
112,1,1617,0,0,0,0,4,0,0,0
502,1,1618,1,0,0,0,4,0,0,0
503,1,1618,0,0,0,0,4,0,0,0
504,1,1618,6,0,0,0,4,0,0,0
506,5,1618,41,147,143,0,1,0,0,0
507,1,1618,0,147,143,0,4,0,0,0
415,1,1619,1,147,143,0,4,0,0,0
416,7,1619,0,0,0,0,0,0,0,0
300,1,1619,1,0,0,0,4,0,0,0
302,5,1619,41,147,143,0,1,0,0,0
303,2,1619,91,4,143,0,4,0,0,0
304,3,1619,0,0,0,0,4,0,0,0
306,4,1620,10,0,0,0,4,0,0,0
307,4,1620,0,0,0,0,4,0,0,0
308,4,1620,0,0,0,0,4,0,0,0
309,1,1620,0,0,0,0,4,0,0,0
397,1,1621,0,0,0,0,236,202,0,36
399,2,1621,0,0,0,0,4,0,0,0
305,5,1621,0,0,0,0,0,0,0,0
417,4,1621,0,0,0,0,4,0,0,0
418,4,1622,0,0,0,0,4,0,0,0
419,5,1622,41,147,143,0,1,0,0,0
420,1,1622,0,147,143,0,1,0,0,0
491,1,1622,0,147,143,0,1,0,0,0
493,2,1622,0,0,143,0,4,0,0,0
501,1,1622,0,0,143,0,4,0,0,0
551,2,1622,0,0,143,0,4,0,0,0
111,1,1627,56,0,143,0,236,202,0,36
112,1,1627,0,0,143,0,4,0,0,0
305,5,1629,0,0,0,0,0,202,0,36
111,1,1637,56,0,0,0,236,202,0,36
112,1,1637,0,0,0,0,4,0,0,0
305,5,1639,0,0,0,0,0,202,0,36
111,1,1647,56,0,0,0,236,202,0,36
112,1,1647,0,0,0,0,4,0,0,0
305,5,1649,0,0,0,0,0,202,0,36
111,1,1657,56,0,0,0,236,202,0,36
112,1,1657,0,0,0,0,4,0,0,0
305,5,1659,0,0,0,0,0,202,0,36
111,1,1667,56,0,0,0,236,202,0,36
112,1,1667,0,0,0,0,4,0,0,0
305,5,1669,0,0,0,0,0,202,0,36
111,1,1677,56,0,0,0,236,202,0,36
112,1,1677,0,0,0,0,4,0,0,0
305,5,1679,0,0,0,0,0,202,0,36
100,1,1685,11,0,0,0,236,202,0,36
120,5,1685,0,0,0,0,0,0,0,0
121,4,1686,0,0,0,0,4,0,0,0
122,2,1686,244,1,0,0,4,0,0,0
123,4,1686,0,0,0,0,4,0,0,0
130,8,1687,126,209,0,48,245,159,134,1
131,3,1687,0,0,0,48,4,0,0,0
132,3,1687,224,230,11,48,4,0,0,0
133,8,1688,232,163,143,62,250,232,163,15
140,5,1688,129,28,201,14,1,0,0,0
141,6,1688,0,0,0,0,0,0,0,0
142,4,1688,0,0,0,0,4,0,0,0
143,1,1688,0,0,0,0,4,0,0,0
151,3,1688,44,8,0,0,4,0,0,0
305,5,1689,0,0,0,0,0,0,0,0
153,8,1689,64,130,0,0,2,0,0,0
111,1,1689,56,130,0,0,4,0,0,0
112,1,1689,0,130,0,0,4,0,0,0
111,1,1697,56,130,0,0,236,202,0,36
112,1,1697,0,130,0,0,4,0,0,0
305,5,1699,0,0,0,0,0,202,0,36
111,1,1707,56,0,0,0,236,202,0,36
112,1,1707,0,0,0,0,4,0,0,0
305,5,1709,0,0,0,0,0,202,0,36
111,1,1717,56,0,0,0,236,202,0,36
112,1,1717,0,0,0,0,4,0,0,0
502,1,1718,1,0,0,0,4,0,0,0
503,1,1718,0,0,0,0,4,0,0,0
504,1,1718,6,0,0,0,4,0,0,0
506,5,1718,41,147,143,0,1,0,0,0
507,1,1718,0,147,143,0,4,0,0,0
415,1,1719,1,147,143,0,4,0,0,0
416,7,1719,0,0,0,0,0,0,0,0
300,1,1719,1,0,0,0,0,0,0,0
302,5,1719,41,147,143,0,1,0,0,0
303,2,1719,89,4,143,0,1,0,0,0
304,3,1719,0,0,0,0,4,0,0,0
306,4,1720,7,0,0,0,4,0,0,0
307,4,1720,0,0,0,0,4,0,0,0
308,4,1720,0,0,0,0,4,0,0,0
309,1,1720,0,0,0,0,4,0,0,0
397,1,1721,0,0,0,0,236,202,0,36
399,2,1721,0,0,0,0,4,0,0,0
305,5,1721,0,0,0,0,0,0,0,0
417,4,1721,0,0,0,0,4,0,0,0
418,4,1722,0,0,0,0,4,0,0,0
419,5,1722,41,147,143,0,1,0,0,0
420,1,1722,0,147,143,0,1,0,0,0
491,1,1722,0,147,143,0,4,0,0,0
493,2,1722,0,0,143,0,4,0,0,0
501,1,1722,0,0,143,0,4,0,0,0
551,2,1722,0,0,143,0,4,0,0,0
111,1,1727,56,0,143,0,236,202,0,36
112,1,1727,0,0,143,0,4,0,0,0
305,5,1729,0,0,0,0,0,202,0,36
111,1,1737,56,0,0,0,236,202,0,36
112,1,1737,0,0,0,0,4,0,0,0
305,5,1739,0,0,0,0,0,202,0,36
111,1,1747,56,0,0,0,236,202,0,36
112,1,1747,0,0,0,0,4,0,0,0
305,5,1749,0,0,0,0,0,202,0,36
111,1,1757,56,0,0,0,236,202,0,36
112,1,1757,0,0,0,0,4,0,0,0
305,5,1759,0,0,0,0,0,202,0,36
111,1,1767,56,0,0,0,236,202,0,36
112,1,1767,0,0,0,0,4,0,0,0
305,5,1769,0,0,0,0,0,202,0,36
111,1,1777,56,0,0,0,236,202,0,36
112,1,1777,0,0,0,0,4,0,0,0
305,5,1779,0,0,0,0,0,202,0,36
